time,freemem@tsung_controller@ip-172-31-30-207 
0,734.21484375 
10,728.70703125 
20,720.58984375 
30,715.421875 
40,716.83984375 
50,719.2890625 
60,723.26171875 
70,721.8203125 
80,698.55859375 
90,696.38671875 
100,695.34765625 
110,697.30078125 
120,698.94921875 
130,703.5546875 
140,708.03515625 
150,705.7890625 
160,682.05078125 
170,678.9140625 
180,681.96484375 
190,682.55078125 
200,672.12109375 
210,676.66796875 
220,676.6875 
230,676.8203125 
240,676.1015625 
250,680.90625 
260,683.1015625 
270,694.80078125 
280,678.83984375 
290,652.19921875 
300,639.3046875 
310,626.44921875 
320,619.6015625 
330,616.3515625 
340,625.203125 
350,630.140625 
360,638.359375 
370,661.62109375 
380,661.828125 
390,669.64453125 
400,669.4140625 
410,669.546875 
420,669.5859375 
430,671.71875 
440,673.734375 
450,674.16796875 
460,677.4140625 
470,681.109375 
480,685.359375 
490,659.00390625 
500,614.05078125 
510,599.59375 
520,610.29296875 
530,610.42578125 
540,611.6171875 
550,611.66796875 
560,611.40625 
570,612.56640625 
580,612.2265625 
590,614.24609375 
600,614.16796875 
610,614.09765625 
620,613.5859375 
630,613.3671875 
640,628.890625 
650,629.25 
660,629.32421875 
670,631.43359375 
680,631.6875 
690,631.69921875 
700,632.77734375 
710,633.50390625 
720,640.60546875 
730,640.90234375 
740,644.0 
750,643.87890625 
760,645.72265625 
770,646.65234375 
780,647.37109375 
790,648.17578125 
800,644.5 
810,647.203125 
820,647.2109375 
830,647.26171875 
840,649.09375 
843,649.34765625 
