time,cpu@tsung_controller@ip-172-31-46-69 
0,0.019759137691176695 
10,0.0072873398086552785 
20,0.011451533985029723 
30,0.011451533985029723 
40,0.0010409293417162843 
50,0.005204863424383744 
60,0.018742581061663093 
70,0.03227519287030578 
80,0.007288098535092194 
90,0.002081902025690671 
100,0.004164584374479427 
110,0.017700589325503426 
120,0.027073462800020827 
130,0.038523207629677446 
140,0.015617841822498021 
150,0.005204755064226677 
160,0.002082248828735034 
170,0.0 
180,0.01666059249232051 
190,0.019780951984341814 
200,0.04164410944071961 
210,0.02498724609313996 
220,0.031231456322808333 
230,0.047891224453675656 
240,0.04789022727036116 
250,0.020822705077616632 
260,0.013535885715475681 
270,0.001041124414367517 
280,0.0 
290,0.0010411569335845993 
300,0.0010411027360179904 
310,0.0020820320632937745 
320,0.017704276103392973 
330,0.07187125670537993 
340,0.05935645110902844 
350,0.03957096740601895 
360,0.031234382808595702 
370,0.046849623120809564 
380,0.013536026655560184 
390,0.0020820320632937745 
400,0.0010410810585712203 
410,0.0010411460936198568 
420,0.0 
430,0.004164064126587549 
440,0.010410593820271508 
450,0.014575134819997084 
460,0.0 
470,0.01873809350308658 
480,0.0 
490,0.0 
500,0.002081967042461718 
510,0.0010410051946159213 
520,0.00312269051014354 
530,0.0 
540,0.0 
550,0.0 
560,0.0010410702201863516 
570,0.0020820103892318425 
580,0.0 
590,0.001041124414367517 
600,0.0 
610,0.0 
620,0.0 
630,0.00312269051014354 
640,0.0020820754127714508 
650,0.0 
660,0.0 
670,0.0010411569335845993 
680,0.001040940177168018 
688,0.0031225930012282197 
